season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025
2025,Navy,Jack Reif,12,"Center Center 6'1"" 230 lbs",Fr.,6-1,,"Naperville, Ill.",,https://navysports.com/sports/mens-water-polo/roster/jack-reif/29542,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jack Reif,12,"Center Center 6'1"" 230 lbs",Fr.,6-1,,"Naperville, Ill.",,https://navysports.com/sports/mens-water-polo/roster/jack-reif/29542,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Austin Kahn,13,"Attacker Attacker 5'11"" 180 lbs",So.,5-11,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/austin-kahn/29270,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Austin Kahn,13,"Attacker Attacker 5'11"" 180 lbs",So.,5-11,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/austin-kahn/29270,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Billy Zech,14,"Center Center 6'3"" 194 lbs",Jr.,6-3,,"Tiburon, Calif.",,https://navysports.com/sports/mens-water-polo/roster/billy-zech/29279,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Billy Zech,14,"Center Center 6'3"" 194 lbs",Jr.,6-3,,"Tiburon, Calif.",,https://navysports.com/sports/mens-water-polo/roster/billy-zech/29279,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Luke Kirincich,15,"Utility Utility 6'2"" 205 lbs",Fr.,6-2,,"Menlo Park, Calif.",,https://navysports.com/sports/mens-water-polo/roster/luke-kirincich/29537,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Luke Kirincich,15,"Utility Utility 6'2"" 205 lbs",Fr.,6-2,,"Menlo Park, Calif.",,https://navysports.com/sports/mens-water-polo/roster/luke-kirincich/29537,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jackson Snapp,16,"Utility Utility 6'4"" 210 lbs",So.,6-4,,"Los Altos, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jackson-snapp/29278,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jackson Snapp,16,"Utility Utility 6'4"" 210 lbs",So.,6-4,,"Los Altos, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jackson-snapp/29278,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Quinn Bartlett,17,"Attacker Attacker 6'0"" 180 lbs",So.,6-0,,"Newport Beach, Calif.",,https://navysports.com/sports/mens-water-polo/roster/quinn-bartlett/29258,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Quinn Bartlett,17,"Attacker Attacker 6'0"" 180 lbs",So.,6-0,,"Newport Beach, Calif.",,https://navysports.com/sports/mens-water-polo/roster/quinn-bartlett/29258,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Connor Cashman,19,"Attacker Attacker 6'0"" 185 lbs",Jr.,6-0,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/connor-cashman/29261,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Connor Cashman,19,"Attacker Attacker 6'0"" 185 lbs",Jr.,6-0,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/connor-cashman/29261,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Charlie Child,20,"Attacker Attacker 6'2"" 165 lbs",Fr.,6-2,,"Dana Point, Calif.",,https://navysports.com/sports/mens-water-polo/roster/charlie-child/29536,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Charlie Child,20,"Attacker Attacker 6'2"" 165 lbs",Fr.,6-2,,"Dana Point, Calif.",,https://navysports.com/sports/mens-water-polo/roster/charlie-child/29536,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ramsay Letteau Stallings,21,"Attacker Attacker 6'3"" 175 lbs",Fr.,6-3,,"Beverly Hills, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ramsay-letteau-stallings/29538,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ramsay Letteau Stallings,21,"Attacker Attacker 6'3"" 175 lbs",Fr.,6-3,,"Beverly Hills, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ramsay-letteau-stallings/29538,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Rory Begin,22,"Attacker Attacker 6'0"" 175 lbs",Sr.,6-0,,"Bakersfield, Calif.",,https://navysports.com/sports/mens-water-polo/roster/rory-begin/29259,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Rory Begin,22,"Attacker Attacker 6'0"" 175 lbs",Sr.,6-0,,"Bakersfield, Calif.",,https://navysports.com/sports/mens-water-polo/roster/rory-begin/29259,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jack Mason,23,"Attacker Attacker 6'1"" 170 lbs",Fr.,6-1,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-mason/29539,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jack Mason,23,"Attacker Attacker 6'1"" 170 lbs",Fr.,6-1,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/jack-mason/29539,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ryan Mondzelewski,24,"Attacker Attacker 6'3"" 195 lbs",Fr.,6-3,,"Coronado, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ryan-mondzelewski/29540,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ryan Mondzelewski,24,"Attacker Attacker 6'3"" 195 lbs",Fr.,6-3,,"Coronado, Calif.",,https://navysports.com/sports/mens-water-polo/roster/ryan-mondzelewski/29540,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Tyler Ter Keurst,25,"Center Center 6'4"" 210 lbs",Fr.,6-4,,"Yucaipa, Calif.",,https://navysports.com/sports/mens-water-polo/roster/tyler-ter-keurst/29545,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Tyler Ter Keurst,25,"Center Center 6'4"" 210 lbs",Fr.,6-4,,"Yucaipa, Calif.",,https://navysports.com/sports/mens-water-polo/roster/tyler-ter-keurst/29545,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jackson Sales,26,"Defender Defender 6'5"" 200 lbs",Fr.,6-5,,"Tinley Park, Ill.",,https://navysports.com/sports/mens-water-polo/roster/jackson-sales/29544,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Jackson Sales,26,"Defender Defender 6'5"" 200 lbs",Fr.,6-5,,"Tinley Park, Ill.",,https://navysports.com/sports/mens-water-polo/roster/jackson-sales/29544,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Max Fino,27,"Defender Defender 6'4"" 220 lbs",Jr.,6-4,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/max-fino/29265,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Max Fino,27,"Defender Defender 6'4"" 220 lbs",Jr.,6-4,,"San Diego, Calif.",,https://navysports.com/sports/mens-water-polo/roster/max-fino/29265,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ethan Gao,30,"Attacker Attacker 5'8"" 175 lbs",So.,5-8,,"Dallas, Texas",,https://navysports.com/sports/mens-water-polo/roster/ethan-gao/29266,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Ethan Gao,30,"Attacker Attacker 5'8"" 175 lbs",So.,5-8,,"Dallas, Texas",,https://navysports.com/sports/mens-water-polo/roster/ethan-gao/29266,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Chase Riesenfeld,31,"Attacker Attacker 6'2"" 185 lbs",Fr.,6-2,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/chase-riesenfeld/29543,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Navy,Chase Riesenfeld,31,"Attacker Attacker 6'2"" 185 lbs",Fr.,6-2,,"Annapolis, Md.",,https://navysports.com/sports/mens-water-polo/roster/chase-riesenfeld/29543,https://navysports.com/sports/mens-water-polo/roster,Season Record Overall 22-9 PCT .710 Conf 10-2 PCT .833 Streak W1 Home 12-3 Away 2-1 Neutral 8-5,22,9,
2025,Bucknell,David Dumitru,1,Goalkeeper,Jr.,6-4,,"Bucharest, Romania",Jean Monnet Theoretical,https://bucknellbison.com/sports/mens-water-polo/roster/david-dumitru/12719,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Mateo Herrera,1A,Goalkeeper,Sr.,6-0,,"Windermere, Fla.",Olympia,https://bucknellbison.com/sports/mens-water-polo/roster/mateo-herrera/12721,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Aidan Stone,1B,Goalkeeper,Fr.,6-4,,San Clemente Calif.,Santa Margarita Catholic,https://bucknellbison.com/sports/mens-water-polo/roster/aidan-stone/12903,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Ned Smith,2,Center Defender,So.,6-5,,"New Canaan, Conn.",New Canaan,https://bucknellbison.com/sports/mens-water-polo/roster/ned-smith/12725,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Sean Tunnicliff,3,Attacker,Jr.,6-1,,"Long Beach, Calif.",Long Beach Wilson,https://bucknellbison.com/sports/mens-water-polo/roster/sean-tunnicliff/12728,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Jake Wedding,4,Attacker,So.,5-9,,"Saint Louis, Mo.",Orange Lutheran (Calif.),https://bucknellbison.com/sports/mens-water-polo/roster/jake-wedding/12730,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Ori Raz,5,Attacker,Fr.,5-9,,"Kibbutz Givat Hashlosha, Israel",Yarkon,https://bucknellbison.com/sports/mens-water-polo/roster/ori-raz/12902,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Aleksa Stefanovic,6,Attacker,Sr.,6-3,,"Belgrade, Serbia",“Sportium” Sportska Gimnazija,https://bucknellbison.com/sports/mens-water-polo/roster/aleksa-stefanovic/12726,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Jack Dillane,7,Center,So.,6-3,,"Pleasantville, N.Y.",Pleasantville,https://bucknellbison.com/sports/mens-water-polo/roster/jack-dillane/12718,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Ian Shultz,8,Attacker,Sr.,6-1,,"Bellevue, Wash.",Newport,https://bucknellbison.com/sports/mens-water-polo/roster/ian-shultz/12724,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Kai Johnson,9,Attacker,Fr.,5-11,,"Moorpark, Calif.",Oaks Christian,https://bucknellbison.com/sports/mens-water-polo/roster/kai-johnson/12904,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Jovan Udovicic,10,Attacker,So.,6-1,,"Belgrade, Serbia",Oaks Christian School (Calif.),https://bucknellbison.com/sports/mens-water-polo/roster/jovan-udovicic/12729,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Jack Murad,11,Center Defender,Sr.,6-2,,"Stanford, Calif.",Menlo School,https://bucknellbison.com/sports/mens-water-polo/roster/jack-murad/12722,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Nick Karamian,12,Attacker,Fr.,6-3,,"Glendale, Calif.",St. Francis,https://bucknellbison.com/sports/mens-water-polo/roster/nick-karamian/12906,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Andrew Hunyady,13,Center,Fr.,6-3,,"Saratoga, Calif.",Bellarmine College Preparatory,https://bucknellbison.com/sports/mens-water-polo/roster/andrew-hunyady/12905,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Greg Nordheim,14,Center Defender,Jr.,6-3,,"Boca Raton, Fla.",Boca Raton Community,https://bucknellbison.com/sports/mens-water-polo/roster/greg-nordheim/12723,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Tyler Hedblad,15,Attacker,So.,6-1,,"Poway, Calif.",Poway,https://bucknellbison.com/sports/mens-water-polo/roster/tyler-hedblad/12720,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Bucknell,Maxime Touzot,20,Center,Sr.,6-6,,"Greenwich, Conn.",Greenwich,https://bucknellbison.com/sports/mens-water-polo/roster/maxime-touzot/12727,https://bucknellbison.com/sports/mens-water-polo/roster,,,,
2025,Iona,Aleksandar Slavkovic,1,"Goalie G 6'3"" 175 lbs",Sr.,6-3,,"Belgrade, Serbia",,https://ionagaels.com/sports/mens-water-polo/roster/aleksandar-slavkovic/8493,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Aleksandar Slavkovic,1,"Goalie G 6'3"" 175 lbs",Sr.,6-3,,"Belgrade, Serbia",,https://ionagaels.com/sports/mens-water-polo/roster/aleksandar-slavkovic/8493,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,A PJ Bartzen,1A,"Goalkeeper GK 6'1"" 180 lbs",So.,6-1,,"Aurora, IL",,https://ionagaels.com/sports/mens-water-polo/roster/pj-bartzen/8480,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,A PJ Bartzen,1A,"Goalkeeper GK 6'1"" 180 lbs",So.,6-1,,"Aurora, IL",,https://ionagaels.com/sports/mens-water-polo/roster/pj-bartzen/8480,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,B Eric Caplener,1B,"Goalkeeper GK 6'2"" 175 lbs",So.,6-2,,"Los Gatos, CA",,https://ionagaels.com/sports/mens-water-polo/roster/eric-caplener/8482,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,B Eric Caplener,1B,"Goalkeeper GK 6'2"" 175 lbs",So.,6-2,,"Los Gatos, CA",,https://ionagaels.com/sports/mens-water-polo/roster/eric-caplener/8482,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,C Kyle Chin Lee,1C,"Goalkeeper G 6'0"" 160 lbs",Fr.,6-0,,"Diego Martin, Trinidad and Tobago",,https://ionagaels.com/sports/mens-water-polo/roster/kyle-chin-lee/8496,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,C Kyle Chin Lee,1C,"Goalkeeper G 6'0"" 160 lbs",Fr.,6-0,,"Diego Martin, Trinidad and Tobago",,https://ionagaels.com/sports/mens-water-polo/roster/kyle-chin-lee/8496,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Jayden Arana,2,"Attacker A 6'0"" 170 lbs",Jr.,6-0,,"Freeport, TX",,https://ionagaels.com/sports/mens-water-polo/roster/jayden-arana/8478,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Jayden Arana,2,"Attacker A 6'0"" 170 lbs",Jr.,6-0,,"Freeport, TX",,https://ionagaels.com/sports/mens-water-polo/roster/jayden-arana/8478,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Zachary McAllister-Sim,3,"Center/Center Defender C/CD 6'6"" 195 lbs",Jr.,6-6,,"Auckland, New Zealand",,https://ionagaels.com/sports/mens-water-polo/roster/zachary-mcallister-sim/8486,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Zachary McAllister-Sim,3,"Center/Center Defender C/CD 6'6"" 195 lbs",Jr.,6-6,,"Auckland, New Zealand",,https://ionagaels.com/sports/mens-water-polo/roster/zachary-mcallister-sim/8486,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Pavle Musikic,4,"Center C 6'2"" 215 lbs",So.,6-2,,"Belgrade, Serbia",,https://ionagaels.com/sports/mens-water-polo/roster/pavle-musikic/8489,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Pavle Musikic,4,"Center C 6'2"" 215 lbs",So.,6-2,,"Belgrade, Serbia",,https://ionagaels.com/sports/mens-water-polo/roster/pavle-musikic/8489,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Kale Arena,5,"Utility UT 6'0"" 175 lbs",Fr.,6-0,,"Fremantle, Australia",,https://ionagaels.com/sports/mens-water-polo/roster/kale-arena/8497,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Kale Arena,5,"Utility UT 6'0"" 175 lbs",Fr.,6-0,,"Fremantle, Australia",,https://ionagaels.com/sports/mens-water-polo/roster/kale-arena/8497,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Zayden Garner,6,"Utility UT 6'1"" 200 lbs",Fr.,6-1,,"Altamonte Springs, FL",,https://ionagaels.com/sports/mens-water-polo/roster/zayden-garner/8709,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Zayden Garner,6,"Utility UT 6'1"" 200 lbs",Fr.,6-1,,"Altamonte Springs, FL",,https://ionagaels.com/sports/mens-water-polo/roster/zayden-garner/8709,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Carter Williamson,7,"Utility UT 5'11"" 170 lbs",Fr.,5-11,,"El Segundo, CA",,https://ionagaels.com/sports/mens-water-polo/roster/carter-williamson/8503,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
2025,Iona,Carter Williamson,7,"Utility UT 5'11"" 170 lbs",Fr.,5-11,,"El Segundo, CA",,https://ionagaels.com/sports/mens-water-polo/roster/carter-williamson/8503,https://ionagaels.com/sports/mens-water-polo/roster,Season Record Overall 8-18 PCT .308 Conf 4-6 PCT .400 Streak L5 Home 4-3 Away 3-9 Neutral 1-6,8,18,
